Order_Date,Order_DateN,Date,Year,Quarter,Quarter_Name,Month,Month_Name,Month_Name_Short,Week_Number,Weekday,Weekday_Name,Weekday_Name_Short
1/13/2014,2014-01-13,2014-01-13,2014.0,1,Q1,1,January,Jan,3,1,Monday,Mon
11/16/2012,2012-11-16,2012-11-16,2012.0,4,Q4,11,November,Nov,46,5,Friday,Fri
3/21/2014,2014-03-21,2014-03-21,2014.0,1,Q1,3,March,Mar,12,5,Friday,Fri
05-Jun-13 12:00:00 AM,2013-06-05,2013-06-05,2013.0,2,Q2,6,June,Jun,23,3,Wednesday,Wed
08-Dec-14 12:00:00 AM,2014-12-08,2014-12-08,2014.0,4,Q4,12,December,Dec,50,1,Monday,Mon
8/30/2014,2014-08-30,2014-08-30,2014.0,3,Q3,8,August,Aug,35,6,Saturday,Sat
04-May-14 12:00:00 AM,2014-05-04,2014-05-04,2014.0,2,Q2,5,May,May,18,7,Sunday,Sun
03-Dec-12 12:00:00 AM,2012-12-03,2012-12-03,2012.0,4,Q4,12,December,Dec,49,1,Monday,Mon
3/29/2013,2013-03-29,2013-03-29,2013.0,1,Q1,3,March,Mar,13,5,Friday,Fri
10-Sep-13 12:00:00 AM,2013-09-10,2013-09-10,2013.0,3,Q3,9,September,Sep,37,2,Tuesday,Tue
5/19/2014,2014-05-19,2014-05-19,2014.0,2,Q2,5,May,May,21,1,Monday,Mon
9/18/2012,2012-09-18,2012-09-18,2012.0,3,Q3,9,September,Sep,38,2,Tuesday,Tue
11-May-12 12:00:00 AM,2012-05-11,2012-05-11,2012.0,2,Q2,5,May,May,19,5,Friday,Fri
1/15/2013,2013-01-15,2013-01-15,2013.0,1,Q1,1,January,Jan,3,2,Tuesday,Tue
5/23/2014,2014-05-23,2014-05-23,2014.0,2,Q2,5,May,May,21,5,Friday,Fri
10/22/2014,2014-10-22,2014-10-22,2014.0,4,Q4,10,October,Oct,43,3,Wednesday,Wed
02-Sep-14 12:00:00 AM,2014-09-02,2014-09-02,2014.0,3,Q3,9,September,Sep,36,2,Tuesday,Tue
12/18/2013,2013-12-18,2013-12-18,2013.0,4,Q4,12,December,Dec,51,3,Wednesday,Wed
9/28/2012,2012-09-28,2012-09-28,2012.0,3,Q3,9,September,Sep,39,5,Friday,Fri
03-Dec-12 12:00:00 AM,2012-12-03,2012-12-03,2012.0,4,Q4,12,December,Dec,49,1,Monday,Mon
6/13/2013,2013-06-13,2013-06-13,2013.0,2,Q2,6,June,Jun,24,4,Thursday,Thu
05-Oct-11 12:00:00 AM,2011-10-05,2011-10-05,2011.0,4,Q4,10,October,Oct,40,3,Wednesday,Wed
3/14/2013,2013-03-14,2013-03-14,2013.0,1,Q1,3,March,Mar,11,4,Thursday,Thu
10-Oct-14 12:00:00 AM,2014-10-10,2014-10-10,2014.0,4,Q4,10,October,Oct,41,5,Friday,Fri
6/23/2012,2012-06-23,2012-06-23,2012.0,2,Q2,6,June,Jun,25,6,Saturday,Sat
3/28/2014,2014-03-28,2014-03-28,2014.0,1,Q1,3,March,Mar,13,5,Friday,Fri
11-Nov-11 12:00:00 AM,2011-11-11,2011-11-11,2011.0,4,Q4,11,November,Nov,45,5,Friday,Fri
09-Jan-14 12:00:00 AM,2014-01-09,2014-01-09,2014.0,1,Q1,1,January,Jan,2,4,Thursday,Thu
8/29/2014,2014-08-29,2014-08-29,2014.0,3,Q3,8,August,Aug,35,5,Friday,Fri
7/13/2012,2012-07-13,2012-07-13,2012.0,3,Q3,7,July,Jul,28,5,Friday,Fri
4/16/2014,2014-04-16,2014-04-16,2014.0,2,Q2,4,April,Apr,16,3,Wednesday,Wed
09-Jul-12 12:00:00 AM,2012-07-09,2012-07-09,2012.0,3,Q3,7,July,Jul,28,1,Monday,Mon
12/15/2014,2014-12-15,2014-12-15,2014.0,4,Q4,12,December,Dec,51,1,Monday,Mon
8/14/2012,2012-08-14,2012-08-14,2012.0,3,Q3,8,August,Aug,33,2,Tuesday,Tue
8/29/2014,2014-08-29,2014-08-29,2014.0,3,Q3,8,August,Aug,35,5,Friday,Fri
09-Jan-12 12:00:00 AM,2012-01-09,2012-01-09,2012.0,1,Q1,1,January,Jan,2,1,Monday,Mon
6/30/2014,2014-06-30,2014-06-30,2014.0,2,Q2,6,June,Jun,27,1,Monday,Mon
9/26/2014,2014-09-26,2014-09-26,2014.0,3,Q3,9,September,Sep,39,5,Friday,Fri
6/18/2012,2012-06-18,2012-06-18,2012.0,2,Q2,6,June,Jun,25,1,Monday,Mon
10-Mar-14 12:00:00 AM,2014-03-10,2014-03-10,2014.0,1,Q1,3,March,Mar,11,1,Monday,Mon
06-Jul-13 12:00:00 AM,2013-07-06,2013-07-06,2013.0,3,Q3,7,July,Jul,27,6,Saturday,Sat
08-Oct-11 12:00:00 AM,2011-10-08,2011-10-08,2011.0,4,Q4,10,October,Oct,40,6,Saturday,Sat
05-Dec-14 12:00:00 AM,2014-12-05,2014-12-05,2014.0,4,Q4,12,December,Dec,49,5,Friday,Fri
5/30/2014,2014-05-30,2014-05-30,2014.0,2,Q2,5,May,May,22,5,Friday,Fri
8/16/2013,2013-08-16,2013-08-16,2013.0,3,Q3,8,August,Aug,33,5,Friday,Fri
08-Nov-11 12:00:00 AM,2011-11-08,2011-11-08,2011.0,4,Q4,11,November,Nov,45,2,Tuesday,Tue
01-Feb-14 12:00:00 AM,2014-02-01,2014-02-01,2014.0,1,Q1,2,February,Feb,5,6,Saturday,Sat
3/17/2014,2014-03-17,2014-03-17,2014.0,1,Q1,3,March,Mar,12,1,Monday,Mon
06-Mar-14 12:00:00 AM,2014-03-06,2014-03-06,2014.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
06-Feb-14 12:00:00 AM,2014-02-06,2014-02-06,2014.0,1,Q1,2,February,Feb,6,4,Thursday,Thu
7/26/2012,2012-07-26,2012-07-26,2012.0,3,Q3,7,July,Jul,30,4,Thursday,Thu
08-Jan-12 12:00:00 AM,2012-01-08,2012-01-08,2012.0,1,Q1,1,January,Jan,1,7,Sunday,Sun
09-Jul-12 12:00:00 AM,2012-07-09,2012-07-09,2012.0,3,Q3,7,July,Jul,28,1,Monday,Mon
3/13/2014,2014-03-13,2014-03-13,2014.0,1,Q1,3,March,Mar,11,4,Thursday,Thu
4/21/2012,2012-04-21,2012-04-21,2012.0,2,Q2,4,April,Apr,16,6,Saturday,Sat
12/31/2014,2014-12-31,2014-12-31,2014.0,4,Q4,12,December,Dec,1,3,Wednesday,Wed
07-Mar-13 12:00:00 AM,2013-03-07,2013-03-07,2013.0,1,Q1,3,March,Mar,10,4,Thursday,Thu
8/21/2013,2013-08-21,2013-08-21,2013.0,3,Q3,8,August,Aug,34,3,Wednesday,Wed
5/23/2013,2013-05-23,2013-05-23,2013.0,2,Q2,5,May,May,21,4,Thursday,Thu
12/23/2011,2011-12-23,2011-12-23,2011.0,4,Q4,12,December,Dec,51,5,Friday,Fri
10/27/2012,2012-10-27,2012-10-27,2012.0,4,Q4,10,October,Oct,43,6,Saturday,Sat
1/21/2014,2014-01-21,2014-01-21,2014.0,1,Q1,1,January,Jan,4,2,Tuesday,Tue
7/22/2014,2014-07-22,2014-07-22,2014.0,3,Q3,7,July,Jul,30,2,Tuesday,Tue
8/28/2012,2012-08-28,2012-08-28,2012.0,3,Q3,8,August,Aug,35,2,Tuesday,Tue
4/24/2014,2014-04-24,2014-04-24,2014.0,2,Q2,4,April,Apr,17,4,Thursday,Thu
10-Jan-13 12:00:00 AM,2013-01-10,2013-01-10,2013.0,1,Q1,1,January,Jan,2,4,Thursday,Thu
11/29/2012,2012-11-29,2012-11-29,2012.0,4,Q4,11,November,Nov,48,4,Thursday,Thu
10-Mar-12 12:00:00 AM,2012-03-10,2012-03-10,2012.0,1,Q1,3,March,Mar,10,6,Saturday,Sat
10-Feb-13 12:00:00 AM,2013-02-10,2013-02-10,2013.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
02-Jun-14 12:00:00 AM,2014-06-02,2014-06-02,2014.0,2,Q2,6,June,Jun,23,1,Monday,Mon
4/21/2014,2014-04-21,2014-04-21,2014.0,2,Q2,4,April,Apr,17,1,Monday,Mon
8/14/2014,2014-08-14,2014-08-14,2014.0,3,Q3,8,August,Aug,33,4,Thursday,Thu
8/28/2013,2013-08-28,2013-08-28,2013.0,3,Q3,8,August,Aug,35,3,Wednesday,Wed
09-Feb-14 12:00:00 AM,2014-02-09,2014-02-09,2014.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
5/27/2011,2011-05-27,2011-05-27,2011.0,2,Q2,5,May,May,21,5,Friday,Fri
8/16/2012,2012-08-16,2012-08-16,2012.0,3,Q3,8,August,Aug,33,4,Thursday,Thu
09-Jun-13 12:00:00 AM,2013-06-09,2013-06-09,2013.0,2,Q2,6,June,Jun,23,7,Sunday,Sun
01-Jul-11 12:00:00 AM,2011-07-01,2011-07-01,2011.0,3,Q3,7,July,Jul,26,5,Friday,Fri
2/26/2014,2014-02-26,2014-02-26,2014.0,1,Q1,2,February,Feb,9,3,Wednesday,Wed
8/20/2012,2012-08-20,2012-08-20,2012.0,3,Q3,8,August,Aug,34,1,Monday,Mon
4/19/2013,2013-04-19,2013-04-19,2013.0,2,Q2,4,April,Apr,16,5,Friday,Fri
07-Aug-11 12:00:00 AM,2011-08-07,2011-08-07,2011.0,3,Q3,8,August,Aug,31,7,Sunday,Sun
06-Dec-13 12:00:00 AM,2013-12-06,2013-12-06,2013.0,4,Q4,12,December,Dec,49,5,Friday,Fri
03-May-14 12:00:00 AM,2014-05-03,2014-05-03,2014.0,2,Q2,5,May,May,18,6,Saturday,Sat
08-Feb-12 12:00:00 AM,2012-02-08,2012-02-08,2012.0,1,Q1,2,February,Feb,6,3,Wednesday,Wed
11/19/2014,2014-11-19,2014-11-19,2014.0,4,Q4,11,November,Nov,47,3,Wednesday,Wed
09-Jan-13 12:00:00 AM,2013-01-09,2013-01-09,2013.0,1,Q1,1,January,Jan,2,3,Wednesday,Wed
11-May-12 12:00:00 AM,2012-05-11,2012-05-11,2012.0,2,Q2,5,May,May,19,5,Friday,Fri
12/28/2014,2014-12-28,2014-12-28,2014.0,4,Q4,12,December,Dec,52,7,Sunday,Sun
4/15/2013,2013-04-15,2013-04-15,2013.0,2,Q2,4,April,Apr,16,1,Monday,Mon
11-Dec-13 12:00:00 AM,2013-12-11,2013-12-11,2013.0,4,Q4,12,December,Dec,50,3,Wednesday,Wed
9/20/2012,2012-09-20,2012-09-20,2012.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
09-Mar-12 12:00:00 AM,2012-03-09,2012-03-09,2012.0,1,Q1,3,March,Mar,10,5,Friday,Fri
7/19/2013,2013-07-19,2013-07-19,2013.0,3,Q3,7,July,Jul,29,5,Friday,Fri
12/29/2014,2014-12-29,2014-12-29,2014.0,4,Q4,12,December,Dec,1,1,Monday,Mon
10/28/2011,2011-10-28,2011-10-28,2011.0,4,Q4,10,October,Oct,43,5,Friday,Fri
9/27/2012,2012-09-27,2012-09-27,2012.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
11-Dec-14 12:00:00 AM,2014-12-11,2014-12-11,2014.0,4,Q4,12,December,Dec,50,4,Thursday,Thu
11/30/2012,2012-11-30,2012-11-30,2012.0,4,Q4,11,November,Nov,48,5,Friday,Fri
05-Sep-13 12:00:00 AM,2013-09-05,2013-09-05,2013.0,3,Q3,9,September,Sep,36,4,Thursday,Thu
9/25/2014,2014-09-25,2014-09-25,2014.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
9/13/2014,2014-09-13,2014-09-13,2014.0,3,Q3,9,September,Sep,37,6,Saturday,Sat
5/19/2014,2014-05-19,2014-05-19,2014.0,2,Q2,5,May,May,21,1,Monday,Mon
04-Apr-13 12:00:00 AM,2013-04-04,2013-04-04,2013.0,2,Q2,4,April,Apr,14,4,Thursday,Thu
11-Apr-11 12:00:00 AM,2011-04-11,2011-04-11,2011.0,2,Q2,4,April,Apr,15,1,Monday,Mon
12/23/2014,2014-12-23,2014-12-23,2014.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
9/17/2011,2011-09-17,2011-09-17,2011.0,3,Q3,9,September,Sep,37,6,Saturday,Sat
08-Jan-14 12:00:00 AM,2014-01-08,2014-01-08,2014.0,1,Q1,1,January,Jan,2,3,Wednesday,Wed
10/22/2013,2013-10-22,2013-10-22,2013.0,4,Q4,10,October,Oct,43,2,Tuesday,Tue
11-Nov-14 12:00:00 AM,2014-11-11,2014-11-11,2014.0,4,Q4,11,November,Nov,46,2,Tuesday,Tue
07-Jun-13 12:00:00 AM,2013-06-07,2013-06-07,2013.0,2,Q2,6,June,Jun,23,5,Friday,Fri
03-Dec-12 12:00:00 AM,2012-12-03,2012-12-03,2012.0,4,Q4,12,December,Dec,49,1,Monday,Mon
12/31/2013,2013-12-31,2013-12-31,2013.0,4,Q4,12,December,Dec,1,2,Tuesday,Tue
3/28/2012,2012-03-28,2012-03-28,2012.0,1,Q1,3,March,Mar,13,3,Wednesday,Wed
6/20/2014,2014-06-20,2014-06-20,2014.0,2,Q2,6,June,Jun,25,5,Friday,Fri
5/23/2012,2012-05-23,2012-05-23,2012.0,2,Q2,5,May,May,21,3,Wednesday,Wed
12/24/2013,2013-12-24,2013-12-24,2013.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
6/27/2012,2012-06-27,2012-06-27,2012.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
11/21/2011,2011-11-21,2011-11-21,2011.0,4,Q4,11,November,Nov,47,1,Monday,Mon
12/27/2011,2011-12-27,2011-12-27,2011.0,4,Q4,12,December,Dec,52,2,Tuesday,Tue
11/15/2013,2013-11-15,2013-11-15,2013.0,4,Q4,11,November,Nov,46,5,Friday,Fri
5/29/2014,2014-05-29,2014-05-29,2014.0,2,Q2,5,May,May,22,4,Thursday,Thu
05-Aug-12 12:00:00 AM,2012-08-05,2012-08-05,2012.0,3,Q3,8,August,Aug,31,7,Sunday,Sun
7/29/2014,2014-07-29,2014-07-29,2014.0,3,Q3,7,July,Jul,31,2,Tuesday,Tue
3/21/2014,2014-03-21,2014-03-21,2014.0,1,Q1,3,March,Mar,12,5,Friday,Fri
11/25/2012,2012-11-25,2012-11-25,2012.0,4,Q4,11,November,Nov,47,7,Sunday,Sun
10/30/2014,2014-10-30,2014-10-30,2014.0,4,Q4,10,October,Oct,44,4,Thursday,Thu
04-Sep-11 12:00:00 AM,2011-09-04,2011-09-04,2011.0,3,Q3,9,September,Sep,35,7,Sunday,Sun
8/15/2012,2012-08-15,2012-08-15,2012.0,3,Q3,8,August,Aug,33,3,Wednesday,Wed
6/29/2011,2011-06-29,2011-06-29,2011.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
07-Jul-12 12:00:00 AM,2012-07-07,2012-07-07,2012.0,3,Q3,7,July,Jul,27,6,Saturday,Sat
9/25/2012,2012-09-25,2012-09-25,2012.0,3,Q3,9,September,Sep,39,2,Tuesday,Tue
11-Jun-13 12:00:00 AM,2013-06-11,2013-06-11,2013.0,2,Q2,6,June,Jun,24,2,Tuesday,Tue
6/24/2013,2013-06-24,2013-06-24,2013.0,2,Q2,6,June,Jun,26,1,Monday,Mon
09-Apr-14 12:00:00 AM,2014-04-09,2014-04-09,2014.0,2,Q2,4,April,Apr,15,3,Wednesday,Wed
11-Apr-12 12:00:00 AM,2012-04-11,2012-04-11,2012.0,2,Q2,4,April,Apr,15,3,Wednesday,Wed
9/17/2012,2012-09-17,2012-09-17,2012.0,3,Q3,9,September,Sep,38,1,Monday,Mon
02-Sep-11 12:00:00 AM,2011-09-02,2011-09-02,2011.0,3,Q3,9,September,Sep,35,5,Friday,Fri
06-Jul-13 12:00:00 AM,2013-07-06,2013-07-06,2013.0,3,Q3,7,July,Jul,27,6,Saturday,Sat
06-Feb-13 12:00:00 AM,2013-02-06,2013-02-06,2013.0,1,Q1,2,February,Feb,6,3,Wednesday,Wed
9/13/2012,2012-09-13,2012-09-13,2012.0,3,Q3,9,September,Sep,37,4,Thursday,Thu
6/25/2013,2013-06-25,2013-06-25,2013.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
12/23/2011,2011-12-23,2011-12-23,2011.0,4,Q4,12,December,Dec,51,5,Friday,Fri
06-Nov-14 12:00:00 AM,2014-11-06,2014-11-06,2014.0,4,Q4,11,November,Nov,45,4,Thursday,Thu
11/28/2011,2011-11-28,2011-11-28,2011.0,4,Q4,11,November,Nov,48,1,Monday,Mon
11-Jul-14 12:00:00 AM,2014-07-11,2014-07-11,2014.0,3,Q3,7,July,Jul,28,5,Friday,Fri
07-Jun-11 12:00:00 AM,2011-06-07,2011-06-07,2011.0,2,Q2,6,June,Jun,23,2,Tuesday,Tue
11/20/2014,2014-11-20,2014-11-20,2014.0,4,Q4,11,November,Nov,47,4,Thursday,Thu
12-Sep-11 12:00:00 AM,2011-09-12,2011-09-12,2011.0,3,Q3,9,September,Sep,37,1,Monday,Mon
11-Mar-11 12:00:00 AM,2011-03-11,2011-03-11,2011.0,1,Q1,3,March,Mar,10,5,Friday,Fri
11/23/2011,2011-11-23,2011-11-23,2011.0,4,Q4,11,November,Nov,47,3,Wednesday,Wed
09-Feb-13 12:00:00 AM,2013-02-09,2013-02-09,2013.0,1,Q1,2,February,Feb,6,6,Saturday,Sat
1/24/2012,2012-01-24,2012-01-24,2012.0,1,Q1,1,January,Jan,4,2,Tuesday,Tue
10/31/2014,2014-10-31,2014-10-31,2014.0,4,Q4,10,October,Oct,44,5,Friday,Fri
04-Nov-13 12:00:00 AM,2013-11-04,2013-11-04,2013.0,4,Q4,11,November,Nov,45,1,Monday,Mon
04-Jul-14 12:00:00 AM,2014-07-04,2014-07-04,2014.0,3,Q3,7,July,Jul,27,5,Friday,Fri
9/22/2011,2011-09-22,2011-09-22,2011.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
8/19/2014,2014-08-19,2014-08-19,2014.0,3,Q3,8,August,Aug,34,2,Tuesday,Tue
5/17/2012,2012-05-17,2012-05-17,2012.0,2,Q2,5,May,May,20,4,Thursday,Thu
5/24/2012,2012-05-24,2012-05-24,2012.0,2,Q2,5,May,May,21,4,Thursday,Thu
09-Oct-12 12:00:00 AM,2012-10-09,2012-10-09,2012.0,4,Q4,10,October,Oct,41,2,Tuesday,Tue
9/17/2013,2013-09-17,2013-09-17,2013.0,3,Q3,9,September,Sep,38,2,Tuesday,Tue
10-Nov-12 12:00:00 AM,2012-11-10,2012-11-10,2012.0,4,Q4,11,November,Nov,45,6,Saturday,Sat
01-May-11 12:00:00 AM,2011-05-01,2011-05-01,2011.0,2,Q2,5,May,May,17,7,Sunday,Sun
10/31/2012,2012-10-31,2012-10-31,2012.0,4,Q4,10,October,Oct,44,3,Wednesday,Wed
10/20/2011,2011-10-20,2011-10-20,2011.0,4,Q4,10,October,Oct,42,4,Thursday,Thu
07-Aug-14 12:00:00 AM,2014-08-07,2014-08-07,2014.0,3,Q3,8,August,Aug,32,4,Thursday,Thu
12-Jan-11 12:00:00 AM,2011-01-12,2011-01-12,2011.0,1,Q1,1,January,Jan,2,3,Wednesday,Wed
03-Jun-12 12:00:00 AM,2012-06-03,2012-06-03,2012.0,2,Q2,6,June,Jun,22,7,Sunday,Sun
08-Apr-14 12:00:00 AM,2014-04-08,2014-04-08,2014.0,2,Q2,4,April,Apr,15,2,Tuesday,Tue
12-Sep-13 12:00:00 AM,2013-09-12,2013-09-12,2013.0,3,Q3,9,September,Sep,37,4,Thursday,Thu
7/14/2012,2012-07-14,2012-07-14,2012.0,3,Q3,7,July,Jul,28,6,Saturday,Sat
3/28/2011,2011-03-28,2011-03-28,2011.0,1,Q1,3,March,Mar,13,1,Monday,Mon
8/22/2014,2014-08-22,2014-08-22,2014.0,3,Q3,8,August,Aug,34,5,Friday,Fri
12/31/2014,2014-12-31,2014-12-31,2014.0,4,Q4,12,December,Dec,1,3,Wednesday,Wed
11/14/2012,2012-11-14,2012-11-14,2012.0,4,Q4,11,November,Nov,46,3,Wednesday,Wed
07-Jun-12 12:00:00 AM,2012-06-07,2012-06-07,2012.0,2,Q2,6,June,Jun,23,4,Thursday,Thu
12/25/2013,2013-12-25,2013-12-25,2013.0,4,Q4,12,December,Dec,52,3,Wednesday,Wed
10-Feb-13 12:00:00 AM,2013-02-10,2013-02-10,2013.0,1,Q1,2,February,Feb,6,7,Sunday,Sun
6/13/2013,2013-06-13,2013-06-13,2013.0,2,Q2,6,June,Jun,24,4,Thursday,Thu
10/15/2012,2012-10-15,2012-10-15,2012.0,4,Q4,10,October,Oct,42,1,Monday,Mon
9/17/2014,2014-09-17,2014-09-17,2014.0,3,Q3,9,September,Sep,38,3,Wednesday,Wed
4/18/2014,2014-04-18,2014-04-18,2014.0,2,Q2,4,April,Apr,16,5,Friday,Fri
8/13/2014,2014-08-13,2014-08-13,2014.0,3,Q3,8,August,Aug,33,3,Wednesday,Wed
07-Sep-13 12:00:00 AM,2013-09-07,2013-09-07,2013.0,3,Q3,9,September,Sep,36,6,Saturday,Sat
9/24/2014,2014-09-24,2014-09-24,2014.0,3,Q3,9,September,Sep,39,3,Wednesday,Wed
7/14/2011,2011-07-14,2011-07-14,2011.0,3,Q3,7,July,Jul,28,4,Thursday,Thu
11/20/2014,2014-11-20,2014-11-20,2014.0,4,Q4,11,November,Nov,47,4,Thursday,Thu
10-Feb-14 12:00:00 AM,2014-02-10,2014-02-10,2014.0,1,Q1,2,February,Feb,7,1,Monday,Mon
4/26/2011,2011-04-26,2011-04-26,2011.0,2,Q2,4,April,Apr,17,2,Tuesday,Tue
8/25/2014,2014-08-25,2014-08-25,2014.0,3,Q3,8,August,Aug,35,1,Monday,Mon
11-Jun-14 12:00:00 AM,2014-06-11,2014-06-11,2014.0,2,Q2,6,June,Jun,24,3,Wednesday,Wed
11/13/2012,2012-11-13,2012-11-13,2012.0,4,Q4,11,November,Nov,46,2,Tuesday,Tue
09-Nov-14 12:00:00 AM,2014-11-09,2014-11-09,2014.0,4,Q4,11,November,Nov,45,7,Sunday,Sun
6/23/2014,2014-06-23,2014-06-23,2014.0,2,Q2,6,June,Jun,26,1,Monday,Mon
5/28/2013,2013-05-28,2013-05-28,2013.0,2,Q2,5,May,May,22,2,Tuesday,Tue
12/29/2011,2011-12-29,2011-12-29,2011.0,4,Q4,12,December,Dec,52,4,Thursday,Thu
09-Apr-13 12:00:00 AM,2013-04-09,2013-04-09,2013.0,2,Q2,4,April,Apr,15,2,Tuesday,Tue
11-Jul-12 12:00:00 AM,2012-07-11,2012-07-11,2012.0,3,Q3,7,July,Jul,28,3,Wednesday,Wed
08-Jun-13 12:00:00 AM,2013-06-08,2013-06-08,2013.0,2,Q2,6,June,Jun,23,6,Saturday,Sat
3/21/2014,2014-03-21,2014-03-21,2014.0,1,Q1,3,March,Mar,12,5,Friday,Fri
6/18/2014,2014-06-18,2014-06-18,2014.0,2,Q2,6,June,Jun,25,3,Wednesday,Wed
10/27/2011,2011-10-27,2011-10-27,2011.0,4,Q4,10,October,Oct,43,4,Thursday,Thu
02-May-14 12:00:00 AM,2014-05-02,2014-05-02,2014.0,2,Q2,5,May,May,18,5,Friday,Fri
06-Feb-14 12:00:00 AM,2014-02-06,2014-02-06,2014.0,1,Q1,2,February,Feb,6,4,Thursday,Thu
9/26/2013,2013-09-26,2013-09-26,2013.0,3,Q3,9,September,Sep,39,4,Thursday,Thu
12/28/2012,2012-12-28,2012-12-28,2012.0,4,Q4,12,December,Dec,52,5,Friday,Fri
9/18/2014,2014-09-18,2014-09-18,2014.0,3,Q3,9,September,Sep,38,4,Thursday,Thu
11-Dec-14 12:00:00 AM,2014-12-11,2014-12-11,2014.0,4,Q4,12,December,Dec,50,4,Thursday,Thu
1/30/2013,2013-01-30,2013-01-30,2013.0,1,Q1,1,January,Jan,5,3,Wednesday,Wed
10/19/2012,2012-10-19,2012-10-19,2012.0,4,Q4,10,October,Oct,42,5,Friday,Fri
12-Dec-12 12:00:00 AM,2012-12-12,2012-12-12,2012.0,4,Q4,12,December,Dec,50,3,Wednesday,Wed
9/27/2011,2011-09-27,2011-09-27,2011.0,3,Q3,9,September,Sep,39,2,Tuesday,Tue
6/25/2014,2014-06-25,2014-06-25,2014.0,2,Q2,6,June,Jun,26,3,Wednesday,Wed
12/13/2011,2011-12-13,2011-12-13,2011.0,4,Q4,12,December,Dec,50,2,Tuesday,Tue
1/25/2012,2012-01-25,2012-01-25,2012.0,1,Q1,1,January,Jan,4,3,Wednesday,Wed
08-Mar-11 12:00:00 AM,2011-03-08,2011-03-08,2011.0,1,Q1,3,March,Mar,10,2,Tuesday,Tue
11/24/2013,2013-11-24,2013-11-24,2013.0,4,Q4,11,November,Nov,47,7,Sunday,Sun
11-Aug-14 12:00:00 AM,2014-08-11,2014-08-11,2014.0,3,Q3,8,August,Aug,33,1,Monday,Mon
6/25/2013,2013-06-25,2013-06-25,2013.0,2,Q2,6,June,Jun,26,2,Tuesday,Tue
10-Feb-14 12:00:00 AM,2014-02-10,2014-02-10,2014.0,1,Q1,2,February,Feb,7,1,Monday,Mon
9/23/2011,2011-09-23,2011-09-23,2011.0,3,Q3,9,September,Sep,38,5,Friday,Fri
5/27/2014,2014-05-27,2014-05-27,2014.0,2,Q2,5,May,May,22,2,Tuesday,Tue
12/15/2012,2012-12-15,2012-12-15,2012.0,4,Q4,12,December,Dec,50,6,Saturday,Sat
05-Aug-12 12:00:00 AM,2012-08-05,2012-08-05,2012.0,3,Q3,8,August,Aug,31,7,Sunday,Sun
5/13/2012,2012-05-13,2012-05-13,2012.0,2,Q2,5,May,May,19,7,Sunday,Sun
04-Oct-13 12:00:00 AM,2013-10-04,2013-10-04,2013.0,4,Q4,10,October,Oct,40,5,Friday,Fri
2/28/2014,2014-02-28,2014-02-28,2014.0,1,Q1,2,February,Feb,9,5,Friday,Fri
12/29/2014,2014-12-29,2014-12-29,2014.0,4,Q4,12,December,Dec,1,1,Monday,Mon
9/27/2013,2013-09-27,2013-09-27,2013.0,3,Q3,9,September,Sep,39,5,Friday,Fri
8/26/2011,2011-08-26,2011-08-26,2011.0,3,Q3,8,August,Aug,34,5,Friday,Fri
3/15/2012,2012-03-15,2012-03-15,2012.0,1,Q1,3,March,Mar,11,4,Thursday,Thu
02-Feb-11 12:00:00 AM,2011-02-02,2011-02-02,2011.0,1,Q1,2,February,Feb,5,3,Wednesday,Wed
10/15/2012,2012-10-15,2012-10-15,2012.0,4,Q4,10,October,Oct,42,1,Monday,Mon
04-Jul-12 12:00:00 AM,2012-07-04,2012-07-04,2012.0,3,Q3,7,July,Jul,27,3,Wednesday,Wed
12/22/2011,2011-12-22,2011-12-22,2011.0,4,Q4,12,December,Dec,51,4,Thursday,Thu
04-Oct-13 12:00:00 AM,2013-10-04,2013-10-04,2013.0,4,Q4,10,October,Oct,40,5,Friday,Fri
10/22/2014,2014-10-22,2014-10-22,2014.0,4,Q4,10,October,Oct,43,3,Wednesday,Wed
10-Jul-14 12:00:00 AM,2014-07-10,2014-07-10,2014.0,3,Q3,7,July,Jul,28,4,Thursday,Thu
12-Aug-12 12:00:00 AM,2012-08-12,2012-08-12,2012.0,3,Q3,8,August,Aug,32,7,Sunday,Sun
8/25/2014,2014-08-25,2014-08-25,2014.0,3,Q3,8,August,Aug,35,1,Monday,Mon
6/13/2014,2014-06-13,2014-06-13,2014.0,2,Q2,6,June,Jun,24,5,Friday,Fri
5/26/2011,2011-05-26,2011-05-26,2011.0,2,Q2,5,May,May,21,4,Thursday,Thu
10/14/2014,2014-10-14,2014-10-14,2014.0,4,Q4,10,October,Oct,42,2,Tuesday,Tue
10-Jun-14 12:00:00 AM,2014-06-10,2014-06-10,2014.0,2,Q2,6,June,Jun,24,2,Tuesday,Tue
